claim_id,edge_key,relation_type,source_id,target_id,label,confidence,claim_type,confidence_grade,evidence_refs,primary_source_id,claim_excerpt,citation_locator,access_date,review_status,canonical_decision,reviewer,last_reviewed,notes
CLM-0263,parent|P13|P14|,parent,P13,P14,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Kings list gives P14 as son of P13 in the early Lunar succession sequence.,"SRC-MRF-KINGS entries #13-#14 lineage note. URL anchor: https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml. Node pair: P13 Audha <-> P14 Hali (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-a,2026-02-08,Direct edge pending chronicle corroboration. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch A approved 2026-02-08; curated-inference support claim.
CLM-0264,parent|P13|P15|,parent,P13,P15,,i,inferred,C,SRC-MRF-KINGS,SRC-MRF-KINGS,P13 to P15 parent edge is inferred from explicit P13->P14 plus brother relation P14-P15.,Inference synthesis from SRC-MRF-KINGS entries #13-#15,2026-02-08,in_progress,pending,phase1-batch-b,2026-02-08,Pair-specific inference dossier exists for this edge.
CLM-0265,parent|P130|P131|,parent,P130,P131,,c,direct,B,SRC-WIKI-PRINCE-IBRAHIM-FAAMULADHEYRI,SRC-WIKI-PRINCE-IBRAHIM-FAAMULADHEYRI,"Prince Ibrahim, Faamuladheyri Kilegefaanu family/genealogy content lists P130 Prince Ibrahim Faamuladheyri Kilegefaanu as parent of P131 Mohamed Didi.","SRC-WIKI-PRINCE-IBRAHIM-FAAMULADHEYRI raw page (https://en.wikipedia.org/w/index.php?title=Prince_Ibrahim,_Faamuladheyri_Kilegefaanu&action=raw), infobox/biographical family fields linking P130 Prince Ibrahim Faamuladheyri Kilegefaanu and P131 Mohamed Didi (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0266,parent|P130|P140|,parent,P130,P140,,c,direct,B,SRC-WIKI-IBRAHIM-NASIR|SRC-WIKI-PRINCE-IBRAHIM-FAAMULADHEYRI,SRC-WIKI-IBRAHIM-NASIR,Ibrahim Nasir family/genealogy content lists P130 Prince Ibrahim Faamuladheyri Kilegefaanu as parent of P140 Al-Nabeel Karayye Hassan Didi.,"SRC-WIKI-IBRAHIM-NASIR raw page (https://en.wikipedia.org/w/index.php?title=Ibrahim_Nasir&action=raw), infobox/biographical family fields linking P130 Prince Ibrahim Faamuladheyri Kilegefaanu and P140 Al-Nabeel Karayye Hassan Didi (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0267,parent|P130|P180|,parent,P130,P180,,c,direct,B,SRC-MRF-MIDU-ROYAL|SRC-WIKI-PRINCE-IBRAHIM-FAAMULADHEYRI,SRC-MRF-MIDU-ROYAL,Midu Royal Family Branch (Addu/Meedhoo records) family/genealogy content lists P130 Prince Ibrahim Faamuladheyri Kilegefaanu as parent of P180 Princess Aishath Didi.,"SRC-MRF-MIDU-ROYAL r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_midu.shtml), dynasty/lineage entry context for P130 Prince Ibrahim Faamuladheyri Kilegefaanu and P180 Princess Aishath Didi (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0268,parent|P133|P134|,parent,P133,P134,,c,direct,B,SRC-WIKI-ABDUL-GAYOOM-IBRAHIM,SRC-WIKI-ABDUL-GAYOOM-IBRAHIM,Abdul Gayoom Ibrahim family/genealogy content lists P133 Ibrahim Al-Husainee as parent of P134 Galolhu Seedhi.,"SRC-WIKI-ABDUL-GAYOOM-IBRAHIM raw page (https://en.wikipedia.org/w/index.php?title=Abdul_Gayoom_Ibrahim&action=raw), infobox/biographical family fields linking P133 Ibrahim Al-Husainee and P134 Galolhu Seedhi (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0269,parent|P134|P135|,parent,P134,P135,,c,direct,B,SRC-WIKI-ABDUL-GAYOOM-IBRAHIM,SRC-WIKI-ABDUL-GAYOOM-IBRAHIM,Abdul Gayoom Ibrahim family/genealogy content lists P134 Galolhu Seedhi as parent of P135 Galolhu Sitti.,"SRC-WIKI-ABDUL-GAYOOM-IBRAHIM raw page (https://en.wikipedia.org/w/index.php?title=Abdul_Gayoom_Ibrahim&action=raw), infobox/biographical family fields linking P134 Galolhu Seedhi and P135 Galolhu Sitti (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0270,parent|P135|P120|,parent,P135,P120,,c,direct,B,SRC-WIKI-ABDUL-GAYOOM-IBRAHIM,SRC-WIKI-ABDUL-GAYOOM-IBRAHIM,Abdul Gayoom Ibrahim family/genealogy content lists P135 Galolhu Sitti as parent of P120 Abdul Gayoom Ibrahim.,"SRC-WIKI-ABDUL-GAYOOM-IBRAHIM raw page (https://en.wikipedia.org/w/index.php?title=Abdul_Gayoom_Ibrahim&action=raw), infobox/biographical family fields linking P135 Galolhu Sitti and P120 Abdul Gayoom Ibrahim (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0271,parent|P136|P110|,parent,P136,P110,,c,direct,A,SRC-PO-AMIN,SRC-PO-AMIN,Official former-president profile states Mohamed Amin was born as son of Ahmed Didi and Nayaage Aishath Didi. (pair: P136 Ahmed Dhoshimeynaa Kilegefaanu -> P110 Mohamed Amin Didi).,"SRC-PO-AMIN profile (presidency.gov.mv/PO/FormerPresident/7), lines 49-52 in 2026-02-08 extraction snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Locator extraction completed from official profile text. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0272,parent|P137|P117|,parent,P137,P117,,c,direct,B,SRC-WIKI-IBRAHIM-NASIR,SRC-WIKI-IBRAHIM-NASIR,Ibrahim Nasir family/genealogy content lists P137 Moosa Didi as parent of P117 Nayaage Aishath Didi.,"SRC-WIKI-IBRAHIM-NASIR raw page (https://en.wikipedia.org/w/index.php?title=Ibrahim_Nasir&action=raw), infobox/biographical family fields linking P137 Moosa Didi and P117 Nayaage Aishath Didi (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0273,parent|P138|P137|,parent,P138,P137,,c,direct,B,SRC-WIKI-IBRAHIM-NASIR,SRC-WIKI-IBRAHIM-NASIR,Ibrahim Nasir family/genealogy content lists P138 Dhadimagu Ganduvaru Maryam Didi as parent of P137 Moosa Didi.,"SRC-WIKI-IBRAHIM-NASIR raw page (https://en.wikipedia.org/w/index.php?title=Ibrahim_Nasir&action=raw), infobox/biographical family fields linking P138 Dhadimagu Ganduvaru Maryam Didi and P137 Moosa Didi (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0274,parent|P139|P138|,parent,P139,P138,,c,direct,B,SRC-WIKI-IBRAHIM-NASIR,SRC-WIKI-IBRAHIM-NASIR,Ibrahim Nasir family/genealogy content lists P139 Hussain Didi as parent of P138 Dhadimagu Ganduvaru Maryam Didi.,"SRC-WIKI-IBRAHIM-NASIR raw page (https://en.wikipedia.org/w/index.php?title=Ibrahim_Nasir&action=raw), infobox/biographical family fields linking P139 Hussain Didi and P138 Dhadimagu Ganduvaru Maryam Didi (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0275,parent|P140|P139|,parent,P140,P139,,c,direct,B,SRC-WIKI-IBRAHIM-NASIR,SRC-WIKI-IBRAHIM-NASIR,Ibrahim Nasir family/genealogy content lists P140 Al-Nabeel Karayye Hassan Didi as parent of P139 Hussain Didi.,"SRC-WIKI-IBRAHIM-NASIR raw page (https://en.wikipedia.org/w/index.php?title=Ibrahim_Nasir&action=raw), infobox/biographical family fields linking P140 Al-Nabeel Karayye Hassan Didi and P139 Hussain Didi (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0276,parent|P141|P143|,parent,P141,P143,,c,direct,B,SRC-WIKI-IBRAHIM-NASIR,SRC-WIKI-IBRAHIM-NASIR,Wikipedia raw infobox issue field explicitly groups Ahmed Nasir under the “With Aisha Zubair” subsection. (pair: P141 Aisha Zubair -> P143 Ahmed Nasir).,"SRC-WIKI-IBRAHIM-NASIR raw page, infobox issue line 78 “With Aisha Zubair” subgroup (2026-02-08 snapshot). URL anchor: https://en.wikipedia.org/w/index.php?title=Ibrahim_Nasir&action=raw. Node pair: P141 Aisha Zubair <-> P143 Ahmed Nasir (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Locator extraction completed from spouse-specific issue subgroup. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0277,parent|P141|P144|,parent,P141,P144,,c,direct,B,SRC-WIKI-IBRAHIM-NASIR,SRC-WIKI-IBRAHIM-NASIR,Wikipedia raw infobox issue field explicitly groups Mohamed Nasir under the “With Aisha Zubair” subsection. (pair: P141 Aisha Zubair -> P144 Mohamed Nasir).,"SRC-WIKI-IBRAHIM-NASIR raw page, infobox issue line 78 “With Aisha Zubair” subgroup (2026-02-08 snapshot). URL anchor: https://en.wikipedia.org/w/index.php?title=Ibrahim_Nasir&action=raw. Node pair: P141 Aisha Zubair <-> P144 Mohamed Nasir (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Locator extraction completed from spouse-specific issue subgroup. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0278,parent|P142|P146|,parent,P142,P146,,c,direct,B,SRC-WIKI-IBRAHIM-NASIR,SRC-WIKI-IBRAHIM-NASIR,Wikipedia raw infobox issue field explicitly groups Ismail Nasir under the “With Naseema Mohamed” subsection. (pair: P142 Naseema Mohamed -> P146 Ismail Nasir).,"SRC-WIKI-IBRAHIM-NASIR raw page, infobox issue line 78 “With Naseema Mohamed” subgroup (2026-02-08 snapshot). URL anchor: https://en.wikipedia.org/w/index.php?title=Ibrahim_Nasir&action=raw. Node pair: P142 Naseema Mohamed <-> P146 Ismail Nasir (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Locator extraction completed from spouse-specific issue subgroup. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0279,parent|P142|P147|,parent,P142,P147,,c,direct,B,SRC-WIKI-IBRAHIM-NASIR,SRC-WIKI-IBRAHIM-NASIR,Wikipedia raw infobox issue field explicitly groups Aishath Nasir under the “With Naseema Mohamed” subsection. (pair: P142 Naseema Mohamed -> P147 Aishath Nasir).,"SRC-WIKI-IBRAHIM-NASIR raw page, infobox issue line 78 “With Naseema Mohamed” subgroup (2026-02-08 snapshot). URL anchor: https://en.wikipedia.org/w/index.php?title=Ibrahim_Nasir&action=raw. Node pair: P142 Naseema Mohamed <-> P147 Aishath Nasir (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Locator extraction completed from spouse-specific issue subgroup. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0280,parent|P148|P119|,parent,P148,P119,,c,direct,B,SRC-WIKI-MAUMOON,SRC-WIKI-MAUMOON,Wikipedia raw infobox mother field names Khadheeja Ibrahim Didi as mother of Maumoon Abdul Gayoom. (pair: P148 Khadheeja Moosa -> P119 Maumoon Abdul Gayoom).,"SRC-WIKI-MAUMOON raw page, mother line 38 snapshot. URL anchor: https://en.wikipedia.org/w/index.php?title=Maumoon_Abdul_Gayoom&action=raw. Node pair: P148 Khadheeja Moosa <-> P119 Maumoon Abdul Gayoom (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Locator extraction completed from raw infobox mother field. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0281,parent|P149|P150|,parent,P149,P150,,c,direct,B,SRC-WIKI-MAUMOON,SRC-WIKI-MAUMOON,Wikipedia raw infobox spouse and issue fields support Nasreena Ibrahim as spouse in the child list including Dunya Maumoon. (pair: P149 Nasreena Ibrahim -> P150 Dunya Maumoon).,"SRC-WIKI-MAUMOON raw page, spouse line 33 and issue line 35 snapshot. URL anchor: https://en.wikipedia.org/w/index.php?title=Maumoon_Abdul_Gayoom&action=raw. Node pair: P149 Nasreena Ibrahim <-> P150 Dunya Maumoon (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Locator extraction completed from spouse+issue infobox fields. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0282,parent|P149|P151|,parent,P149,P151,,c,direct,B,SRC-WIKI-MAUMOON,SRC-WIKI-MAUMOON,Wikipedia raw infobox spouse and issue fields support Nasreena Ibrahim as spouse in the child list including Yumna Maumoon. (pair: P149 Nasreena Ibrahim -> P151 Yumna Maumoon).,"SRC-WIKI-MAUMOON raw page, spouse line 33 and issue line 35 snapshot. URL anchor: https://en.wikipedia.org/w/index.php?title=Maumoon_Abdul_Gayoom&action=raw. Node pair: P149 Nasreena Ibrahim <-> P151 Yumna Maumoon (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Locator extraction completed from spouse+issue infobox fields. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0283,parent|P149|P152|,parent,P149,P152,,c,direct,B,SRC-WIKI-MAUMOON,SRC-WIKI-MAUMOON,Wikipedia raw infobox spouse and issue fields support Nasreena Ibrahim as spouse in the child list including Faris Maumoon. (pair: P149 Nasreena Ibrahim -> P152 Faris Maumoon).,"SRC-WIKI-MAUMOON raw page, spouse line 33 and issue line 35 snapshot. URL anchor: https://en.wikipedia.org/w/index.php?title=Maumoon_Abdul_Gayoom&action=raw. Node pair: P149 Nasreena Ibrahim <-> P152 Faris Maumoon (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Locator extraction completed from spouse+issue infobox fields. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0284,parent|P149|P153|,parent,P149,P153,,c,direct,B,SRC-WIKI-MAUMOON,SRC-WIKI-MAUMOON,Wikipedia raw infobox spouse and issue fields support Nasreena Ibrahim as spouse in the child list including Ghassan Maumoon. (pair: P149 Nasreena Ibrahim -> P153 Ghassan Maumoon).,"SRC-WIKI-MAUMOON raw page, spouse line 33 and issue line 35 snapshot. URL anchor: https://en.wikipedia.org/w/index.php?title=Maumoon_Abdul_Gayoom&action=raw. Node pair: P149 Nasreena Ibrahim <-> P153 Ghassan Maumoon (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Locator extraction completed from spouse+issue infobox fields. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0285,parent|P15|P16|,parent,P15,P16,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Kings list states P16 as son of P15.,"SRC-MRF-KINGS entries #15-#16 parentage note. URL anchor: https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml. Node pair: P15 Yoosuf <-> P16 Salis (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-a,2026-02-08,Direct edge; corroboration target in P0 chronicle extraction. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch A approved 2026-02-08; curated-inference support claim.
CLM-0286,parent|P15|P17|,parent,P15,P17,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Kings list states P17 as son of P15.,"SRC-MRF-KINGS entries #15-#17 parentage note. URL anchor: https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml. Node pair: P15 Yoosuf <-> P17 Davud (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-a,2026-02-08,Direct edge; corroboration target in P0 chronicle extraction. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch A approved 2026-02-08; curated-inference support claim.
CLM-0287,parent|P154|P82|,parent,P154,P82,,c,direct,B,SRC-MRF-KINGS|SRC-WIKI-MONARCHS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P154 Hussain Bodu Dorhimeyna Kilege as parent of P82 Mohamed Shamsuddine.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P154 Hussain Bodu Dorhimeyna Kilege and P82 Mohamed Shamsuddine (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0288,parent|P155|P88|,parent,P155,P88,,c,direct,B,SRC-MRF-KINGS|SRC-WIKI-MONARCHS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P155 Maandhoogey Bodu Dhorhy Manippulu as parent of P88 Mohamed Mueenuddine.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P155 Maandhoogey Bodu Dhorhy Manippulu and P88 Mohamed Mueenuddine (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0289,parent|P155|P92|,parent,P155,P92,,c,direct,B,SRC-MRF-KINGS|SRC-WIKI-MONARCHS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P155 Maandhoogey Bodu Dhorhy Manippulu as parent of P92 Mohamed Imaduddine VI.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P155 Maandhoogey Bodu Dhorhy Manippulu and P92 Mohamed Imaduddine VI (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
